苗族挑花	50022037	50021917
苗族马尾斗笠	50022038	50021917
苗族泥哨	50022039	50021917
苗族剪纸	50022040	50021917
苗族长角帽	50022041	50021917
白族木雕	50022042	50021918
白族扎染	50022043	50021918
白族草编工艺	50022044	50021918
哈萨克族花毡	50022045	50021919
哈萨克族刺绣	50022046	50021919
哈萨克族雕刻	50022047	50021919
傣族挂包	50022048	50021920
傣家竹编	50022049	50021920
傣锦	50022050	50021920
壮锦	50022053	50021921
铜鼓	50022054	50021921
壮族花山崖壁画	50022055	50021921
壮族儿帽	50022056	50021921
壮绣	50022057	50021921
藏族绘画	50022058	50021922
西藏古代铜雕	50022059	50021922
藏族贲巴壶	50022060	50021922
藏族哈达	50022061	50021922
藏族唐卡	50022062	50021922
藏族曼扎盘	50022063	50021922
蒙古族竹雕画	50022064	50021958
蒙古刀	50022065	50021958
蒙古族鼻烟壶	50022066	50021958
蒙古族皮囊酒壶	50022067	50021958
蒙古碗	50022068	50021958
蒙古皮画	50022069	50021958
蒙古族佩饰	50022070	50021958
蒙古族别致腰带	50022071	50021958
阿拉伯经书盒	50022072	50021959
穆斯林工艺项链	50022073	50021959
麦加圣地经文盘	50022074	50021959
回族贺兰石	50022075	50021959
回族漆器工艺屏风	50022076	50021959
回族太斯必哈	50022077	50021959
回族头饰	50022078	50021959
维吾尔族挂毯	50022079	50021960
维吾尔族土陶	50022080	50021960
艾德莱斯绸	50022081	50021960
维吾尔族花帽	50022082	50021960
沙木沙克小刀	50022083	50021960
沙玛瓦	50022084	50021960
维吾尔刺绣	50022085	50021960
都塔尔	50022086	50021960
胡西它尔	50022087	50021960
擀毡	50022088	50021961
银器工艺	50022089	50021961
刺绣	50022090	50021961
制陶工艺	50022091	50021961
漆器	50022092	50021961
绣花鞋	50022095	50021962
布依族花背带	50022096	50021962
布依地毯	50022097	50021962
布依族土花布	50022098	50021962
布依族蜡染	50022099	50021962
苗婆鱼银排圈、颈胸饰	50022100	50021962
朝鲜族葫芦工艺品	50022101	50021963
朝鲜族民俗工艺娃娃	50022102	50021963
朝鲜族手工刺绣	50022705	50021963
滕氏布糊画	50022103	50021964
扳指	50022104	50021964
乡花	50022105	50021964
煤精	50022106	50021964
黎族独木器	50022107	50021965
黎族酒海	50022108	50021965
麻编工艺	50022109	50021965
椰雕	50022110	50021965
黎锦	50022111	50021965
傈僳族麻编工艺	50022113	50021966
傈僳族古币装饰	50022114	50021966
牦牛骨雕	50022115	50021967
佤族木鼓	50022116	50021967
畲族彩带	50022117	50021968
畲家银艺	50022118	50021968
畲族蜡染技	50022119	50021968
畲族编织物	50022120	50021968
仡佬族铁画	50022121	50021969
仡佬族剪纸	50022122	50021969
仡佬族藤编	50022123	50021969
拉祜族木雕	50022124	50021970
水族马尾绣	50022125	50021971
水族剪纸	50022126	50021971
水族背扇	50022127	50021971
水族围腰	50022128	50021971
东乡族毛毡	50022129	50021972
东巴浮雕	50022130	50021973
纳西太阳鼓	50022131	50021973
转经筒	50022132	50021973
纳西东巴烟袋	50022133	50021973
景颇银泡	50022134	50021974
景颇族长刀	50022135	50021974
景颇族挎包	50022136	50021974
景颇族工艺美术	50022137	50021974
柯尔克孜帏幔	50022138	50021975
约尔麦克	50022139	50021975
土族盘绣	50022140	50021976
嘛呢石刻	50022141	50021976
土族刺绣	50022142	50021976
达斡尔族纸偶	50022143	50021977
达斡尔族桦树皮工艺	50022144	50021977
达斡尔族骨刻	50022145	50021977
仫佬族紫檀木工艺	50022146	50021978
羌族挑花刺绣	50022147	50021979
土家族织锦	50022148	50021980
土家人头饰	50022149	50021980
土家族绣花鞋垫	50022150	50021980
土家族刺绣	50022151	50021980
土家手工布鞋	50022152	50021980
土家龙山编织	50022153	50021980
土家族木雕傩戏面具	50022154	50021980
哈尼族刺绣	50022155	50021981
哈尼族水烟筒	50022156	50021981
哈尼族“帕阿”	50022157	50021981
哈尼族挎包	50022158	50021981
侗族银饰	50022159	50021982
锡伯族乐器	50022160	50021983
锡伯族刺绣	50022161	50021983
基诺族太阳鼓	50022162	50021984
基诺族龙龟	50022163	50021984
基诺族砍刀布尖顶帽	50022164	50021984
基诺族刺绣孔明印	50022165	50021984
布朗族竹器编织	50022166	50021985
布朗族雕刻	50022167	50021985
布朗族刺绣	50022168	50021985
撒拉族泥笛	50022169	50021986
撒拉族刺绣	50022170	50021986
撒拉族芦苇画	50022171	50021986
撒拉族羊皮筏	50022172	50021986
云子围棋	50022173	50021988
关刀佛刀	50022174	50021988
葫芦箫	50022175	50021988
普米族漆器	50022176	50021989
普米族竹编	50022177	50021989
核桃工艺品	50022178	50021989
塔吉克族鹰笛	50022179	50021990
英吉沙小刀	50022180	50021990
花毯	50022181	50021990
马鞍	50022182	50021990
怒族瓦猫	50022183	50021991
怒族紫陶	50022184	50021991
手鼓	50022185	50021992
乌孜别克族刺绣	50022186	50021992
胡西塔尔	50022187	50021992
鸵鸟蛋雕刻	50022188	50021993
皇室蛋雕	50022189	50021993
锡制酒具	50022190	50021993
银锡烛台	50022191	50021993
木雕壁挂	50022192	50021994
核桃工艺品	50022193	50021995
德昂族竹编	50022194	50021995
押花艺术画	50022195	50021995
葫芦丝	50022196	50021995
牙雕	50022197	50021995
保安腰刀	50022198	50021996
折花刀	50022199	50021996
狐皮风雪帽	50022200	50021997
毛毡	50022201	50021997
裕固族刺绣	50022202	50021997
京族葵帽	50022203	50021998
京族传统刺绣女褂	50022204	50021998
塔塔尔族地毯	50022205	50021999
塔塔尔族钵	50022206	50021999
独龙毯	50022207	50022000
独龙箭包	50022208	50022000
桦树皮工艺品	50022209	50022001
兽皮工艺品	50022210	50022001
鄂伦春剪纸	50022211	50022001
布贴画	50022212	50022001
高山族巫术箱	50022213	50022002
高山族彩绘木雕渔船	50022214	50022002
高山族冠饰	50022215	50022002
黑乌石雕	50022216	50022003
牦牛头骨工艺品	50022217	50022003
珞巴柳叶刀	50022218	50022004
珞巴族竹编	50022219	50022004
珞巴石锅和陶器	50022220	50022004
珞巴族弓箭	50022221	50022004
赫哲族鱼皮画	50022222	50022005
赫哲族鱼骨工艺	50022223	50022005
佛珠项链	50025605	50025604
佛珠挂链	50025606	50025604
佛珠手链	50025607	50025604
酒店SPA	50025878	50025875
酒店足浴	50025879	50025875
潜水	50025886	50025875
岸潜	50025886	50025875
船潜	50025886	50025875
客栈鲜花布置	50025887	50025875
客栈特色服务	50025887	50025875
机场取送及托运服务	50025888	50025875
机场周边停车位	50104001	50025875
单个书柜	50001715	50015885
连体书桌柜	50015887	50015885
铰链	50015657	50015642
抽屉滑轨	50015658	50015642
移门路轨	50015659	50015642
液压秆	50015660	50015642
拉手	50015661	50015642
柜脚	50015662	50015642
衣管托	50015663	50015642
衣柜挂衣秆	50015664	50015642
防尘胶条	50015665	50015642
塑料孔塞盖	50015666	50015642
螺丝	50015667	50015642
轴承	50015668	50015642
衣钩	50015669	50015642
床幔	50022450	50020629
床铰链	50015652	50020629
床插	50015653	50020629
充气泵及修补工具	50003714	50020641
沙发脚	50015655	50020641
泡钉	50015656	50020641
保丽龙颗粒	50022497	50020641
餐椅	50015482	50015461
沙发椅	50015483	50015461
职员椅	50001400	50015461
电脑椅	50001400	50015461
按摩椅	50015485	50015461
摇椅	50015489	50015461
儿童椅	50015835	50015461
折叠椅	50015490	50015461
躺椅	50015490	50015461
围椅	50015488	50015461
交椅	50015487	50015461
圈椅	50022470	50015461
躺椅	50015491	50015461
转椅	50015484	50015461
充气凳	50003711	50015462
矮凳	50015494	50015462
贵妃榻	50015502	50015462
梳妆凳	50015495	50015462
换鞋凳	50015496	50015462
鼓墩	50015498	50015462
绣墩	50015498	50015462
儿童凳	50015836	50015462
折叠凳	50001727	50015462
床尾凳	50018250	50015462
旋转件	50015643	50015638
连接杆	50015644	50015638
椅脚	50015646	50015638
线盒	50015648	50015639
塑胶封边条	50015649	50015639
遮阳伞	50015233	50015231
伞坐	50015234	50015231
公园椅	50015236	50015232
户外秋千	50005526	50015232
沙滩桌	50015240	50015239
公园桌	50015241	50015239
吊床	50015244	50015243
沙滩床	50015245	50015243
折叠床	50015246	50015243
床	50011447	50011446
床垫	50011448	50011446
环绕床的产品	50011449	50011446
单人床架	50006375	50006287
双人床架	50006376	50006287
双层床和高架床	50006377	50006287
床边桌	50006378	50006287
布艺沙发	50006395	50010346
皮沙发	50006397	50010346
布艺扶手椅	50011439	50011438
皮质扶手椅	50011440	50011438
藤编扶手椅	50011442	50011438
床上用品	50011478	50011477
被子和枕头	50011479	50011477
地毯	50011480	50011477
窗帘和百叶窗帘	50011481	50011477
布料和缝纫用品	50011482	50011477
靠垫和罩单	50011483	50011477
浴室纺织品	50011484	50011477
厨房和餐厅纺织品	50011485	50011477
墙面装饰品	50011530	50011529
镜子	50011531	50011529
时钟	50011532	50011529
蜡烛和蜡烛台	50011533	50011529
花盆和植物	50011534	50011529
花瓶和花	50011535	50011529
篮筐	50011536	50011529
房间隔断和帘子	50011537	50011529
装饰物，碗和碟子	50011538	50011529
礼品包装纸	50011539	50011529
衣柜	50006477	50006295
鞋柜	50010345	50006295
鞋架和衣帽架	50011371	50006295
洗衣和衣服护理	50011372	50006295
衣服储物系列	50011552	50006295
衣服和鞋类储藏件	50011553	50006295
梳妆台	50011554	50006295
篮筐	50006308	50010318
储物盒和储物篮	50011365	50010318
储藏件	50011366	50010318
衣服和鞋类储藏件	50011367	50010318
洗衣和衣服护理	50011368	50010318
厨房储藏件	50011369	50010318
浴室储藏件	50011370	50010318
CD和DVD储物家具	50010340	50006282
搁架单元	50010339	50006282
文件柜	50010342	50006282
书柜	50006299	50006282
电视柜	50006316	50006282
抽屉柜	50011360	50006282
连壁搁板	50011361	50006282
重型储物系列	50011363	50006282
橱柜和餐具柜	50011364	50006282
食品储藏	50011489	50011487
烹饪用品	50011490	50011487
桌面装饰	50011491	50011487
布菜	50011492	50011487
餐饮用品	50011493	50011487
咖啡和茶	50011494	50011487
洗碗和清洁	50011495	50011487
烹饪与餐饮产品基础套装	50011496	50011487
餐桌	50011541	50011540
咖啡桌和边桌	50011542	50011540
办公桌	50011543	50011540
电脑储物组合	50011544	50011540
桌面和桌腿	50011545	50011540
餐椅	50011547	50011546
工作椅	50011548	50011546
可折叠式椅子和可摞放式椅子	50011549	50011546
圆凳和长凳	50011550	50011546
嵌入式厨房	50011501	50011500
独立式厨房	50011502	50011500
厨房岛和推车	50011503	50011500
厨房操作台	50011504	50011500
洗涤槽和水龙头	50011505	50011500
厨房搁架单元	50011506	50011500
厨房配件	50011507	50011500
台灯	50008443	50008442
壁灯	50008444	50008442
吸顶灯	50008445	50008442
落地灯	50008446	50008442
灯罩	50008447	50008442
灯座	50008447	50008442
软线	50008447	50008442
照明配件	50008448	50008442
家具照明	50011445	50008442
电灯泡和附件	50011551	50008442
婴儿产品	50011513	50011512
睡眠产品	50011514	50011512
用餐产品	50011515	50011512
储物	50011516	50011512
游戏产品	50011517	50011512
儿童装饰产品	50011518	50011512
儿童照明产品	50011444	50011512
儿童纺织品	50011519	50011512
儿童床	50011450	50011512
安全产品	50011520	50011512
柜子和搁架	50011509	50011508
洗脸池和水龙头	50011510	50011508
浴室储藏件	50011511	50011508
五金件	50011498	50011497
家具护理产品	50011499	50011497
饮料	50011522	50011521
面包和奶制品	50011523	50011521
饼干和西点	50011524	50011521
肉、鱼和海产品	50011525	50011521
沙司和调味品	50011526	50011521
糖果和零食	50011527	50011521
果酱	50011528	50011521
床品套件装	50006371	50006286
床罩	50010348	50006286
床单	50010348	50006286
被子	50006369	50006286
枕头	50006370	50006286
靠垫芯	50006370	50006286
靠垫套	50006372	50006286
枕套	50006372	50006286
靠垫	50006399	50006286
座垫	50010349	50006286
椅垫	50010349	50006286
布料	50006451	50006286
缝纫用品	50006451	50006286
脚凳和座垫	50006398	50006286
摆件装饰	50010353	50006296
画框架	50010354	50006296
蜡烛	50010352	50006296
蜡烛台	50010352	50006296
图片	50006456	50006296
画框	50006457	50006296
装框艺术品	50006458	50006296
时钟	50006459	50006296
闹钟	50006460	50006296
花瓶	50006462	50006296
礼品包装	50006463	50006296
花盆	50006464	50006296
花房用品	50006465	50006296
人造花	50006466	50006296
蜡烛	50006467	50006296
芳香蜡烛	50006468	50006296
块状蜡烛	50006469	50006296
蜡烛台	50006470	50006296
装饰用品	50006471	50006296
儿童装饰用品	50006473	50006296
镜子	50006474	50006296
刀	50006412	50006291
砧板	50006413	50006291
茶巾	50006415	50006291
搅拌碗和壶	50006416	50006291
厨房用品	50006417	50006291
炊具	50006420	50006291
餐具滤水架和厨房用品	50006419	50006291
锅架	50006421	50006291
烤箱器皿和烤盘	50006422	50006291
瓶子、罐子和食品保鲜盒	50006423	50006291
用于调味品	50006424	50006291
酒架	50006425	50006291
地毯	50006450	50006294
窗帘	50006452	50006294
百叶窗帘	50006453	50006294
卷帘	50010350	50006294
隔断帘	50010351	50006294
窗帘杆和窗帘用品	50006454	50006294
茶壶和咖啡壶	50006428	50006293
缸子和杯子	50006429	50006293
咖啡具和茶具	50006430	50006293
保温瓶	50006431	50006293
玻璃杯	50006432	50006293
瓶子和玻璃水瓶	50006433	50006293
宜家餐桌用品套装	50006434	50006293
餐用纺织品	50006435	50006293
椅子垫	50006436	50006293
盘子	50006438	50006293
餐巾	50006437	50006293
碗	50006439	50006293
菜碟	50006440	50006293
金属餐具	50006441	50006293
分菜金属餐具	50006442	50006293
餐巾纸	50006443	50006293
餐巾环和餐巾圈	50006444	50006293
桌垫和杯垫	50006445	50006293
托盘和面包篮	50006446	50006293
餐具系列	50006447	50006293
壁式储物产品	50006335	50006284
内置件	50006336	50006284
储物用品	50006337	50006284
厨房纺织品	50006338	50006284
茶巾	50006339	50006284
厨房灯具	50006340	50006284
橱柜照明	50006341	50006284
底柜	50006342	50006284
壁柜	50006343	50006284
高柜	50006344	50006284
嵌入式厨柜	50006345	50006284
特制厨柜和搁板	50006346	50006284
装饰件	50006347	50006284
支腿与底座	50006348	50006284
把手和拉手	50006349	50006284
台车和餐桌	50006350	50006284
实木操作台	50006352	50006284
层压操作台	50006353	50006284
洗涤槽	50006354	50006284
混合型水龙头	50006355	50006284
写字台	50006318	50006283
会议桌	50006319	50006283
抽屉柜	50006320	50006283
可移动抽屉柜	50006321	50006283
储物组合	50006322	50006283
转椅	50006323	50006283
待客椅子	50006324	50006283
椅子	50006325	50006283
办公用品	50006326	50006283
杂志盒	50006327	50006283
布告板	50006328	50006283
废纸篓	50006329	50006283
桌面	50006330	50006283
支腿	50006331	50006283
电脑桌	50006332	50006283
工作站	50006333	50006283
转角式工作站	50006334	50006283
壁柜	50006400	50006290
水池和水龙头	50006401	50006290
浴巾	50006402	50006290
浴帘和浴帘杆	50006403	50006290
浴室储物件	50006404	50006290
浴室防滑垫	50006405	50006290
浴室家具	50006406	50006290
浴室镜	50006407	50006290
浴室用品	50006408	50006290
浴室照明	50006409	50006290
凳子	50006381	50006288
吧台凳	50006382	50006288
扶手椅	50006396	50006288
咖啡桌	50006383	50006288
边桌	50006384	50006288
餐桌	50006385	50006288
台车和餐桌	50006386	50006288
桌面与桌腿	50006387	50006288
酒吧桌	50006388	50006288
壁式桌子	50006390	50006288
折叠式椅子和叠放式椅子	50006392	50006288
鞋柜	50006363	50006297
门厅系列	50006455	50006297
鞋架	50006365	50006297
儿童储物产品	50006475	50008439
儿童床和床垫	50006366	50008439
儿童纺织品	50006449	50008439
儿童餐具	50006427	50008439
玩具	50008441	50008439
儿童家具	50006418	50008439
金属件和家具护理用品	50006356	50006285
脚轮	50006357	50006285
洗衣用品	50006359	50011359
衣物箱	50006362	50011359
抽屉柜	50006476	50011359
筐子和袋子	50006311	50011359
衣服护理用品	50006360	50011359
衣架和衣撑	50006364	50011359
大件衣帽架	50006361	50011359
遥控器袋	50010322	50011359
储物袋	50010321	50011359
挂袋	50010321	50011359
储物盒	50006309	50011359
衣服储藏件	50006304	50011359
CD盒	50010338	50011359
DVD盒	50010338	50011359
橱柜	50006300	50011359
多媒体家具	50006317	50011359
书挡	50006315	50011359
挂钩	50006303	50011359
搁板	50006313	50011359
架子板	50006313	50011359
玻璃门柜	50006301	50011359
钥匙柜	50006310	50011359
报纸架	50006307	50011359
多媒体储物产品	50006306	50011359
储物装置	50006358	50011359
杂志盒	50006305	50011359
托架	50006314	50011359
茶几+电视柜	50015783	50015774
沙发+茶几+电视柜	50015784	50015774
沙发+茶几+电视柜+角几	50015785	50015774
沙发+角几	50015786	50015774
沙发+茶几	50005519	50015774
餐桌椅+餐边柜	50015788	50015775
餐桌椅+酒柜	50015789	50015775
餐桌椅+餐车	50015790	50015775
餐桌椅+餐边柜+酒柜	50015791	50015775
餐桌椅+酒柜+餐车	50015792	50015775
餐桌椅+餐边柜+餐车	50015793	50015775
餐桌椅+餐边柜+酒柜+餐车	50015794	50015775
餐边柜+酒架	50015795	50015775
餐桌椅+酒架	50015796	50015775
餐桌+餐椅	50001734	50015775
双人床+床头柜	50008287	50015776
单人床+床头柜	50015798	50015776
双层床+写字桌	50015799	50015776
双人床+床头柜+衣柜	50015800	50015776
单人床+床头柜+衣柜	50015801	50015776
双层床+写字桌+衣柜	50015802	50015776
双人床+床头柜+梳妆台	50015803	50015776
单人床+床头柜+梳妆台	50015804	50015776
双人床+床头柜+梳妆台+衣柜	50015805	50015776
梳妆台+梳妆凳	50005522	50015776
单人床+床头柜+梳妆台+衣柜	50015806	50015776
书桌椅+书柜	50015809	50015777
书桌椅+书柜+休闲沙发	50015810	50015777
书桌+写字椅	50001731	50015777
玄关台+门厅柜+衣帽架	50015811	50015778
门厅柜+鞋柜	50015812	50015778
隔断+ 鞋柜	50015813	50015778
中班椅	50015446	50015444
大班椅	50001392	50015444
老板椅	50001392	50015444
会议椅	50015454	50015444
会客椅	50015454	50015444
前台椅	50015459	50015444
吧椅	50015459	50015444
休闲椅	50015472	50015444
培训椅	50022995	50015444
接待椅	50022997	50015444
椅子配件	50015479	50015444
文件柜	50001399	50023076
更衣柜	50015429	50023076
柜子配件	50015493	50023076
矮柜	50015433	50023076
保险柜	50023078	50023076
办公电脑桌	211508	50015435
大班台	50001391	50015435
主管桌	50001391	50015435
组合工作位	50015437	50015435
屏风工作位	50015437	50015435
会议桌	50001393	50015435
阅览桌	50015439	50015435
中班台	50023073	50015435
前台	50023074	50015435
接待台	50023074	50015435
培训台	50023075	50015435
桌子配件	50015504	50015435
演讲台	50023273	50015435
沙发	50015442	50015441
茶几	50015443	50015441
沙发配件	50015506	50015441
办公屏风	50015476	50015474
