淮安	50025149	50017159
石家庄	50017194	50017153
唐山	50017195	50017153
秦皇岛	50017196	50017153
邯郸	50017197	50017153
邢台	50017198	50017153
保定	50017199	50017153
张家口	50017200	50017153
承德	50017201	50017153
沧州	50017202	50017153
廊坊	50017203	50017153
衡水	50017204	50017153
合肥	50017979	50017161
黄山	50017980	50017161
芜湖	50018156	50017161
六安市	50024226	50017161
宣城	50024227	50017161
滁州	50024228	50017161
安庆市	50024426	50017161
马鞍山	50025148	50017161
池州	50025672	50017161
蚌埠	50068007	50017161
厦门	50017991	50017162
福州	50017993	50017162
武夷山	50017994	50017162
泉州	50023064	50017162
宁德	50026618	50017162
漳州	50026621	50017162
三明	50026623	50017162
龙岩	50026624	50017162
青岛	50017996	50017164
济南	50017997	50017164
烟台	50017998	50017164
济宁	50022895	50017164
临沂	50026021	50017164
泰安	50026645	50017164
武汉	50018000	50017166
咸宁	50018002	50017166
宜昌	50080004	50017166
长沙	50017989	50017167
张家界	50024224	50017167
三亚	50017842	50017170
海口	50017843	50017170
成都	50017923	50017171
阿坝藏族羌族自治州	50050436	50017171
绵阳	50050437	50017171
乐山	50104003	50017171
昆明	50017962	50017173
丽江	50017964	50017173
大理	50023784	50017173
西双版纳	50023785	50017173
楚雄	50023786	50017173
红河	50023787	50017173
玉溪	50024127	50017173
西安	50017977	50017175
河南其他	50017165	50022894
郑州	50022897	50022894
开封	50022898	50022894
洛阳	50023118	50022894
新乡	50023119	50022894
焦作	50023128	50022894
平顶山	50023129	50022894
三门峡	50023168	50022894
黑龙江其他	50017158	50022902
哈尔滨	50022904	50022902
伊春	50023130	50022902
牡丹江	50023131	50022902
吉林其他	50017157	50022906
长春	50022908	50022906
吉林	50022910	50022906
白城	50022912	50022906
白山	50022914	50022906
延边	50022916	50022906
长白山	50236003	50022906
江西其他	50017163	50022918
南昌	50022920	50022918
景德镇	50022922	50022918
九江	50022924	50022918
吉安	50022926	50022918
赣州	50023159	50022918
宜春	50023160	50022918
鹰潭市	50024445	50022918
山西其他	50017154	50022928
太原	50022930	50022928
大同	50022932	50022928
运城	50023137	50022928
晋中	50023138	50022928
晋城	50023139	50022928
辽宁其他	50017156	50022934
沈阳	50022936	50022934
大连	50022938	50022934
本溪	50023123	50022934
丹东	50023124	50022934
锦州	50023125	50022934
鞍山	50023126	50022934
抚顺	50023127	50022934
贵州其他	50017172	50022940
贵阳	50022942	50022940
遵义	50022944	50022940
安顺	50023132	50022940
毕节	50023133	50022940
铜仁	50023134	50022940
西藏其他	50017174	50022946
拉萨	50022948	50022946
日喀则	50022950	50022946
山南	50022952	50022946
林芝	50022954	50022946
甘肃其他	50017176	50022956
兰州	50022958	50022956
嘉峪关	50022959	50022956
青海其他	50017177	50022961
西宁	50022964	50022961
宁夏其他	50017178	50022965
银川	50022967	50022965
中卫	50022970	50022965
新疆其他	50017179	50022971
乌鲁木齐	50022974	50022971
吐鲁番	50022975	50022971
喀什	50022976	50022971
内蒙古其他	50017155	50022978
呼和浩特	50022980	50022978
包头	50022982	50022978
锡林郭勒	50022985	50022978
新加坡	50266001	50264001
普吉岛	50266002	50264001
曼谷	50268001	50264001
清迈	50270001	50264001
沙巴	50272001	50264001
芭提雅	50276001	50264001
黄山	50019267	50019264
安庆	50019268	50019264
巢湖	50020047	50019264
湖州	50020264	50019264
滁州	50021701	50019264
芜湖	50021702	50019264
六安	50024235	50019264
合肥	50024239	50019264
宣城	50024242	50019264
苏州	50019266	50019265
昆山	50019821	50019265
南京	50020049	50019265
常州	50020122	50019265
无锡	50020144	50019265
南通	50020286	50019265
泰州	50024660	50019265
宿迁	50024851	50019265
淮安	50025001	50019265
桂林	50019490	50019489
贺州	50024663	50019489
金山	50019789	50019787
杭州	50020056	50020054
海宁	50020143	50020054
金华	50020194	50020054
嘉兴	50020267	50020054
湖州	50020282	50020054
台州	50021703	50020054
宁波	50021705	50020054
绍兴	50024243	50020054
衢州	50024621	50020054
丽水	50025000	50020054
哈尔滨	50020204	50020201
珠海	50020209	50020208
深圳	50024232	50020208
清远	50024233	50020208
河源	50024234	50020208
惠州	50024236	50020208
广州	50024433	50020208
肇庆	50024661	50020208
丽江	50020293	50020292
西双版纳	50024240	50020292
三明	50021709	50021706
福州	50024436	50021706
景德镇	50021708	50021707
乐平	50024244	50021707
宜春	50024245	50021707
九江	50024659	50021707
西安	50023396	50023395
宁陕	50023398	50023395
宝鸡	50024435	50023395
商洛	50024862	50023395
张家界	50024241	50024231
武汉	50024238	50024237
三亚	50024429	50024428
珠海	50024434	50024428
济南	50024431	50024430
淄博	50024432	50024430
临沂	50024662	50024430
威海	50024664	50024430
怀柔区	50024438	50024437
昌平	50024617	50024437
海淀区	50024618	50024437
丰台区	50024619	50024437
朝阳区	50024620	50024437
延庆县	50024622	50024437
南区	50024440	50024439
中西区	50024441	50024439
荃湾区	50024442	50024439
盘锦	50024666	50024665
郑州	50024670	50024667
洛阳	50024671	50024667
南阳	50024672	50024667
成都	50024669	50024668
武隆县	50025003	50025002
