cid	is_parent	name	parent_cid
50023093	false	清洗剂\/养护剂	50014507
50023965	false	刹车保养	50023951
50023967	false	更换机油\/机油格	50023951
50023969	false	更换空气滤芯	50023951
50023972	false	更换空调滤芯	50023951
50023973	false	更换汽油格	50023951
50023976	false	更换变速箱油\/波箱油\/分动箱油	50023951
50023978	false	更换齿轮油	50023951
50023979	false	更换防冻液	50023951
50023990	false	四轮轴承保养	50023951
50023991	false	四轮定位	50023951
50023992	false	轮胎调换	50023951
50023993	false	轮胎动平衡	50023951
50023994	false	补胎	50023951
50023995	false	更换火花塞	50023951
50023996	false	更换水箱水	50023951
50023997	false	清洗喷油嘴	50023951
50023998	false	清洗节气门	50023951
50023999	false	其他保养服务	50023951
50024006	false	汽车钥匙改装	50023954
50024007	false	车灯改装	50023954
50024008	false	中网\/前脸改装	50023954
50024009	false	包围改装	50023954
50024010	false	尾翼改装	50023954
50024011	false	避震改装	50023954
50024012	false	保险杠改装	50023954
50024013	false	车顶架改装	50023954
50024014	false	轮毂\/轮胎改装	50023954
50024015	false	进\/排气改装	50023954
50024016	false	叶子板改装	50023954
50024017	false	其他改装服务	50023954
50024018	false	汽车隔音	50023956
50024019	false	车标\/贴装潢	50023956
50024020	false	太阳膜贴膜	50023956
50024021	false	外饰加装	50023956
50024022	false	汽车防护加装	50023956
50024036	false	其它装潢服务	50023956
50024023	false	钣金\/油漆	50023957
50024024	false	保险杠修复	50023957
50024025	false	玻璃修复	50023957
50024026	false	轮毂维修	50023957
50024027	false	其他汽车维修服务	50023957
50024028	false	DVD导航安装维修	50023960
50024029	false	定速巡航安装维修	50023960
50024030	false	倒车后视\/雷达安装维修	50023960
50024031	false	汽车音响安装维修	50023960
50024032	false	中控锁安装维修	50023960
50024033	false	自动关窗器安装维修	50023960
50024034	false	一键启动安装维修	50023960
50024035	false	其它电子产品安装维修	50023960
50024000	false	漆面贴膜	50023985
50024001	false	洗车服务	50023985
50024002	false	封釉镀膜服务	50023985
50024003	false	抛光服务	50023985
50024004	false	打蜡服务	50023985
50024005	false	其它汽车美容服务	50023985
50021878	false	花瓶	50020901
50021879	false	花桶	50020901
50021880	false	花盆	50020901
50021881	false	花篮	50020901
50021882	false	花栅栏	50020901
50021883	false	窗型花器	50020901
50021884	false	花壶瓶	50020901
50021885	false	其他花器	50020901
50022034	false	苗族银饰	50021917
50022035	false	苗族蜡染	50021917
50022036	false	苗族织锦	50021917
50022037	false	苗族挑花	50021917
50022038	false	苗族马尾斗笠	50021917
50022039	false	苗族泥哨	50021917
50022040	false	苗族剪纸	50021917
50022041	false	苗族长角帽	50021917
50022655	false	其他	50021917
50022042	false	白族木雕	50021918
50022043	false	白族扎染	50021918
50022044	false	白族草编工艺	50021918
50022656	false	其他	50021918
50022045	false	哈萨克族花毡	50021919
50022046	false	哈萨克族刺绣	50021919
50022047	false	哈萨克族雕刻	50021919
50022657	false	其他	50021919
50022048	false	傣族挂包	50021920
50022049	false	傣家竹编	50021920
50022050	false	傣锦	50021920
50022658	false	其他	50021920
50022053	false	壮锦	50021921
50022054	false	铜鼓	50021921
50022055	false	壮族花山崖壁画	50021921
50022056	false	壮族儿帽	50021921
50022057	false	壮绣	50021921
50022058	false	藏族绘画	50021922
50022059	false	西藏古代铜雕	50021922
50022060	false	藏族贲巴壶	50021922
50022061	false	藏族哈达	50021922
50022062	false	藏族唐卡	50021922
50022063	false	藏族曼扎盘	50021922
50022659	false	其他	50021922
50022064	false	蒙古族竹雕画	50021958
50022065	false	蒙古刀	50021958
50022066	false	蒙古族鼻烟壶	50021958
50022067	false	蒙古族皮囊酒壶	50021958
50022068	false	蒙古碗	50021958
50022069	false	蒙古皮画	50021958
50022070	false	蒙古族佩饰	50021958
50022071	false	蒙古族别致腰带	50021958
50022660	false	其他	50021958
50022072	false	阿拉伯经书盒	50021959
50022073	false	穆斯林工艺项链	50021959
50022074	false	麦加圣地经文盘	50021959
50022075	false	回族贺兰石	50021959
50022076	false	回族漆器工艺屏风	50021959
50022077	false	回族太斯必哈	50021959
50022078	false	回族头饰	50021959
50022079	false	维吾尔族挂毯	50021960
50022080	false	维吾尔族土陶	50021960
50022081	false	艾德莱斯绸	50021960
50022082	false	维吾尔族花帽	50021960
50022083	false	沙木沙克小刀	50021960
50022084	false	沙玛瓦	50021960
50022085	false	维吾尔刺绣	50021960
50022086	false	都塔尔	50021960
50022087	false	胡西它尔	50021960
50022088	false	擀毡	50021961
50022089	false	银器工艺	50021961
50022090	false	刺绣	50021961
50022091	false	制陶工艺	50021961
50022092	false	漆器（矮脚盘）	50021961
50022095	false	绣花鞋	50021962
50022096	false	布依族花背带	50021962
50022097	false	布依地毯	50021962
50022098	false	布依族土花布	50021962
50022099	false	布依族蜡染	50021962
50022100	false	苗婆鱼银排圈、颈胸饰	50021962
50022101	false	朝鲜族葫芦工艺品	50021963
50022102	false	朝鲜族民俗工艺娃娃	50021963
50022705	false	朝鲜族手工刺绣	50021963
50022103	false	滕氏布糊画	50021964
50022104	false	扳指	50021964
50022105	false	乡花	50021964
50022106	false	煤精	50021964
50022107	false	黎族独木器	50021965
50022108	false	黎族酒海	50021965
50022109	false	麻编工艺	50021965
50022110	false	椰雕	50021965
50022111	false	黎锦	50021965
50022113	false	傈僳族麻编工艺	50021966
50022114	false	傈僳族古币装饰	50021966
50022115	false	牦牛骨雕	50021967
50022116	false	佤族木鼓	50021967
50022117	false	畲族彩带	50021968
50022118	false	畲家银艺	50021968
50022119	false	畲族蜡染技	50021968
50022120	false	畲族编织物	50021968
50022121	false	仡佬族铁画	50021969
50022122	false	仡佬族剪纸	50021969
50022123	false	仡佬族藤编	50021969
50022124	false	拉祜族木雕	50021970
50022125	false	水族马尾绣	50021971
50022126	false	水族剪纸	50021971
50022127	false	水族背扇	50021971
50022128	false	水族围腰	50021971
50022129	false	东乡族毛毡	50021972
50022130	false	东巴浮雕	50021973
50022131	false	纳西太阳鼓	50021973
50022132	false	转经筒	50021973
50022133	false	纳西东巴烟袋	50021973
50022134	false	景颇银泡	50021974
50022135	false	景颇族长刀	50021974
50022136	false	景颇族挎包	50021974
50022137	false	景颇族工艺美术	50021974
50022138	false	柯尔克孜帏幔	50021975
50022139	false	约尔麦克(毛线编)	50021975
50022140	false	土族盘绣	50021976
50022141	false	嘛呢石刻	50021976
50022142	false	土族刺绣	50021976
50022143	false	达斡尔族纸偶	50021977
50022144	false	达斡尔族桦树皮工艺	50021977
50022145	false	达斡尔族骨刻	50021977
50022146	false	仫佬族紫檀木工艺	50021978
50022147	false	羌族挑花刺绣	50021979
50022148	false	土家族织锦	50021980
50022149	false	土家人头饰	50021980
50022150	false	土家族绣花鞋垫	50021980
50022151	false	土家族刺绣	50021980
50022152	false	土家手工布鞋	50021980
50022153	false	土家龙山编织	50021980
50022154	false	土家族木雕傩戏面具	50021980
50022155	false	哈尼族刺绣	50021981
50022156	false	哈尼族水烟筒	50021981
50022157	false	哈尼族“帕阿”	50021981
50022158	false	哈尼族挎包	50021981
50022159	false	侗族银饰	50021982
50022160	false	锡伯族乐器	50021983
50022161	false	锡伯族刺绣	50021983
50022162	false	基诺族太阳鼓	50021984
50022163	false	基诺族龙龟	50021984
50022164	false	基诺族砍刀布尖顶帽	50021984
50022165	false	基诺族刺绣孔明印	50021984
50022166	false	布朗族竹器编织	50021985
50022167	false	布朗族雕刻	50021985
50022168	false	布朗族刺绣	50021985
50022169	false	撒拉族泥笛	50021986
50022170	false	撒拉族刺绣	50021986
50022171	false	撒拉族芦苇画	50021986
50022172	false	撒拉族羊皮筏	50021986
50022173	false	云子围棋	50021988
50022174	false	关刀佛刀	50021988
50022175	false	葫芦箫	50021988
50022176	false	普米族漆器	50021989
50022177	false	普米族竹编	50021989
50022178	false	核桃工艺品	50021989
50022179	false	塔吉克族鹰笛	50021990
50022180	false	英吉沙小刀	50021990
50022181	false	花毯	50021990
50022182	false	马鞍	50021990
50022183	false	怒族瓦猫	50021991
50022184	false	怒族紫陶	50021991
50022185	false	手鼓	50021992
50022186	false	乌孜别克族刺绣	50021992
50022187	false	胡西塔尔	50021992
50022188	false	鸵鸟蛋雕刻	50021993
50022189	false	皇室蛋雕	50021993
50022190	false	锡制酒具	50021993
50022191	false	银锡烛台	50021993
50022192	false	木雕壁挂	50021994
50022193	false	核桃工艺品	50021995
50022194	false	德昂族竹编	50021995
50022195	false	押花艺术画	50021995
50022196	false	葫芦丝	50021995
50022197	false	牙雕	50021995
50022198	false	保安腰刀	50021996
50022199	false	折花刀	50021996
50022200	false	狐皮风雪帽	50021997
50022201	false	毛毡	50021997
50022202	false	裕固族刺绣	50021997
50022203	false	京族葵帽（竹笠）	50021998
50022204	false	京族传统刺绣女褂	50021998
50022205	false	塔塔尔族地毯	50021999
50022206	false	塔塔尔族钵	50021999
50022207	false	独龙毯	50022000
50022208	false	独龙箭包	50022000
50022209	false	桦树皮工艺品	50022001
50022210	false	兽皮工艺品	50022001
50022211	false	鄂伦春剪纸	50022001
50022212	false	布贴画	50022001
50022213	false	高山族巫术箱	50022002
50022214	false	高山族彩绘木雕渔船	50022002
50022215	false	高山族冠饰	50022002
50022216	false	黑乌石雕	50022003
50022217	false	牦牛头骨工艺品	50022003
50022218	false	珞巴柳叶刀	50022004
50022219	false	珞巴族竹编	50022004
50022220	false	珞巴石锅和陶器	50022004
50022221	false	珞巴族弓箭	50022004
50022222	false	赫哲族鱼皮画	50022005
50022223	false	赫哲族鱼骨工艺	50022005
50025605	false	佛珠项链	50025604
50025606	false	佛珠挂链	50025604
50025607	false	佛珠手链	50025604
50017088	false	北京	50017847
50017848	false	密云	50017847
50017849	false	怀柔	50017847
50017850	false	通州	50017847
50017851	false	延庆	50017847
50017853	false	房山	50017847
50017854	false	顺义	50017847
50017855	false	昌平	50017847
50017856	false	其它	50017847
50017768	false	广州	50017168
50017769	false	深圳	50017168
50017770	false	珠海	50017168
50017772	false	佛山	50017168
50017773	false	清远	50017168
50017775	false	江门	50017168
50017804	false	韶关	50017168
50017806	false	茂名	50017168
50023893	false	惠州	50017168
50023894	false	中山	50017168
50017805	false	其它	50017168
50024185	false	阳江市	50017168
50024206	false	云浮市	50017168
50024225	false	河源	50017168
50026341	false	东莞	50017168
50050194	false	肇庆	50017168
50050195	false	梅州	50017168
50017857	false	南宁	50017169
50017845	false	桂林	50017169
50026086	false	防城港	50017169
50017858	false	其它	50017169
50050196	false	北海	50017169
50050197	false	贵港	50017169
50050198	false	百色	50017169
50017766	false	杭州	50017160
50017767	false	绍兴	50017160
50017807	false	临安	50017160
50017808	false	富阳	50017160
50017809	false	桐庐	50017160
50017811	false	淳安（千岛湖）	50017160
50017812	false	建德	50017160
50017813	false	安吉	50017160
50017810	false	嘉兴	50017160
50017822	false	金华	50017160
50017823	false	湖州	50017160
50017824	false	宁波	50017160
50017825	false	舟山	50017160
50017826	false	台州	50017160
50017827	false	温州	50017160
50017828	false	丽水	50017160
50017829	false	衢州	50017160
50017830	false	其它	50017160
50017831	false	南京	50017159
50017832	false	苏州	50017159
50017833	false	扬州	50017159
50017834	false	常州	50017159
50017835	false	无锡	50017159
50017836	false	泰州	50017159
50017837	false	镇江	50017159
50017838	false	徐州	50017159
50017839	false	连云港	50017159
50017841	false	南通	50017159
50017840	false	其它	50017159
50025149	false	淮安	50017159
50017194	false	石家庄	50017153
50017195	false	唐山	50017153
50017196	false	秦皇岛	50017153
50017197	false	邯郸	50017153
50017198	false	邢台	50017153
50017199	false	保定	50017153
50017200	false	张家口	50017153
50017201	false	承德	50017153
50017202	false	沧州	50017153
50017203	false	廊坊	50017153
50017204	false	衡水	50017153
50017846	false	其它	50017153
50017979	false	合肥	50017161
50017980	false	黄山	50017161
50018156	false	芜湖	50017161
50024226	false	六安市	50017161
50024227	false	宣城	50017161
50024228	false	滁州	50017161
50024426	false	安庆市	50017161
50017982	false	其它	50017161
50025148	false	马鞍山	50017161
50025672	false	池州	50017161
50068007	false	蚌埠	50017161
50017991	false	厦门	50017162
50017993	false	福州	50017162
50017994	false	武夷山	50017162
50017992	false	其它	50017162
50023064	false	泉州	50017162
50026618	false	宁德	50017162
50026621	false	漳州	50017162
50026623	false	三明	50017162
50026624	false	龙岩	50017162
50017996	false	青岛	50017164
50017997	false	济南	50017164
50017998	false	烟台	50017164
50017999	false	其它	50017164
50022895	false	济宁	50017164
50026021	false	临沂	50017164
50026645	false	泰安	50017164
50018000	false	武汉	50017166
50018002	false	咸宁	50017166
50018001	false	其它	50017166
50080004	false	宜昌	50017166
50017989	false	长沙	50017167
50017990	false	其它	50017167
50024224	false	张家界	50017167
50017842	false	三亚	50017170
50017843	false	海口	50017170
50017844	false	其它	50017170
50017923	false	成都	50017171
50017933	false	其它	50017171
50050436	false	阿坝藏族羌族自治州	50017171
50050437	false	绵阳	50017171
50104003	false	乐山	50017171
50017962	false	昆明	50017173
50017964	false	丽江	50017173
50023784	false	大理	50017173
50023785	false	西双版纳	50017173
50023786	false	楚雄	50017173
50023787	false	红河	50017173
50024127	false	玉溪	50017173
50017972	false	其它	50017173
50017977	false	西安	50017175
50017978	false	其它	50017175
50017165	false	河南其他	50022894
50022897	false	郑州	50022894
50022898	false	开封	50022894
50023118	false	洛阳	50022894
50023119	false	新乡	50022894
50023128	false	焦作	50022894
50023129	false	平顶山	50022894
50023168	false	三门峡	50022894
50017158	false	黑龙江其他	50022902
50022904	false	哈尔滨	50022902
50023130	false	伊春	50022902
50023131	false	牡丹江	50022902
50017157	false	吉林其他	50022906
50022908	false	长春	50022906
50022910	false	吉林	50022906
50022912	false	白城	50022906
50022914	false	白山	50022906
50022916	false	延边	50022906
50236003	false	长白山	50022906
50017163	false	江西其他	50022918
50022920	false	南昌	50022918
50022922	false	景德镇	50022918
50022924	false	九江	50022918
50022926	false	吉安	50022918
50023159	false	赣州	50022918
50023160	false	宜春	50022918
50024445	false	鹰潭市	50022918
50017154	false	山西其他	50022928
50022930	false	太原	50022928
50022932	false	大同	50022928
50023137	false	运城	50022928
50023138	false	晋中	50022928
50023139	false	晋城	50022928
50017156	false	辽宁其他	50022934
50022936	false	沈阳	50022934
50022938	false	大连	50022934
50023123	false	本溪	50022934
50023124	false	丹东	50022934
50023125	false	锦州	50022934
50023126	false	鞍山	50022934
50023127	false	抚顺	50022934
50017172	false	贵州其他	50022940
50022942	false	贵阳	50022940
50022944	false	遵义	50022940
50023132	false	安顺	50022940
50023133	false	毕节	50022940
50023134	false	铜仁	50022940
50017174	false	西藏其他	50022946
50022948	false	拉萨	50022946
50022950	false	日喀则	50022946
50022952	false	山南	50022946
50022954	false	林芝	50022946
50017176	false	甘肃其他	50022956
50022958	false	兰州	50022956
50022959	false	嘉峪关	50022956
50017177	false	青海其他	50022961
50022964	false	西宁	50022961
50017178	false	宁夏其他	50022965
50022967	false	银川	50022965
50022970	false	中卫	50022965
50017179	false	新疆其他	50022971
50022974	false	乌鲁木齐	50022971
50022975	false	吐鲁番	50022971
50022976	false	喀什	50022971
50017155	false	内蒙古其他	50022978
50022980	false	呼和浩特	50022978
50022982	false	包头	50022978
50022985	false	锡林郭勒	50022978
50266001	false	新加坡	50264001
50266002	false	普吉岛	50264001
50268001	false	曼谷	50264001
50270001	false	清迈	50264001
50272001	false	沙巴	50264001
50276001	false	芭提雅	50264001
50268002	false	其它	50264001
50025878	false	酒店SPA	50025875
50025879	false	酒店足浴	50025875
50025880	false	旅行拍照\/婚纱摄影	50025875
50025886	false	潜水\/岸潜\/船潜	50025875
50025887	false	客栈鲜花布置\/特色服务	50025875
50025888	false	机场取送及托运服务	50025875
50104001	false	机场周边停车位	50025875
50001715	false	单个书柜	50015885
50015887	false	连体书桌柜	50015885
50015657	false	铰链(合页)	50015642
50015658	false	抽屉滑轨	50015642
50015659	false	移门路轨	50015642
50015660	false	液压秆	50015642
50015661	false	拉手	50015642
50015662	false	柜脚	50015642
50015663	false	衣管托	50015642
50015664	false	衣柜挂衣秆	50015642
50015665	false	防尘胶条	50015642
50015666	false	塑料孔塞盖	50015642
50015667	false	螺丝	50015642
50015668	false	轴承	50015642
50015669	false	衣钩	50015642
50015670	false	其它柜子配件	50015642
50022450	false	床幔	50020629
50015652	false	床铰链	50020629
50015653	false	床插	50020629
50015654	false	其它床配件	50020629
50003714	false	充气泵及修补工具	50020641
50015655	false	沙发脚	50020641
50015656	false	泡钉	50020641
50022497	false	保丽龙颗粒	50020641
50015482	false	餐椅	50015461
50015483	false	沙发椅	50015461
50001400	false	职员椅\/电脑椅	50015461
50015485	false	按摩椅	50015461
50015489	false	摇椅	50015461
50015835	false	儿童椅	50015461
50015490	false	折叠椅\/躺椅	50015461
50015488	false	围椅	50015461
50015487	false	交椅	50015461
50022470	false	圈椅	50015461
50015946	false	其它椅子	50015461
50015491	false	躺椅	50015461
50015484	false	转椅	50015461
50003711	false	充气凳	50015462
50015494	false	矮凳	50015462
50015502	false	贵妃榻	50015462
50015495	false	梳妆凳	50015462
50015496	false	换鞋凳	50015462
50015498	false	鼓墩\/绣墩	50015462
50015836	false	儿童凳	50015462
50001727	false	折叠凳	50015462
50018250	false	床尾凳	50015462
50015948	false	其它凳子	50015462
50015643	false	旋转件	50015638
50015644	false	连接杆	50015638
50015646	false	椅脚	50015638
50015647	false	其它椅子配件	50015638
50015648	false	线盒	50015639
50015649	false	塑胶封边条	50015639
50015650	false	其它桌子配件	50015639
50015233	false	遮阳伞	50015231
50015234	false	伞坐	50015231
50015236	false	公园椅	50015232
50005526	false	户外秋千	50015232
50015240	false	沙滩桌	50015239
50015241	false	公园桌	50015239
50015244	false	吊床	50015243
50015245	false	沙滩床	50015243
50015246	false	折叠床	50015243
50011447	false	床	50011446
50011448	false	床垫	50011446
50011449	false	环绕床的产品	50011446
50006375	false	单人床架	50006287
50006376	false	双人床架	50006287
50006377	false	双层床和高架床	50006287
50006378	false	床边桌	50006287
50006395	false	布艺沙发	50010346
50006397	false	皮沙发	50010346
50011439	false	布艺扶手椅	50011438
50011440	false	皮质扶手椅	50011438
50011442	false	藤编扶手椅	50011438
50011478	false	床上用品	50011477
50011479	false	被子和枕头	50011477
50011480	false	地毯	50011477
50011481	false	窗帘和百叶窗帘	50011477
50011482	false	布料和缝纫用品	50011477
50011483	false	靠垫和罩单	50011477
50011484	false	浴室纺织品	50011477
50011485	false	厨房和餐厅纺织品	50011477
50011530	false	墙面装饰品	50011529
50011531	false	镜子	50011529
50011532	false	时钟	50011529
50011533	false	蜡烛和蜡烛台	50011529
50011534	false	花盆和植物	50011529
50011535	false	花瓶和花	50011529
50011536	false	篮筐	50011529
50011537	false	房间隔断和帘子	50011529
50011538	false	装饰物，碗和碟子	50011529
50011539	false	礼品包装纸	50011529
50006477	false	衣柜	50006295
50010345	false	鞋柜	50006295
50011371	false	鞋架和衣帽架	50006295
50011372	false	洗衣和衣服护理	50006295
50011552	false	衣服储物系列	50006295
50011553	false	衣服和鞋类储藏件	50006295
50011554	false	梳妆台	50006295
50006308	false	篮筐	50010318
50011365	false	储物盒和储物篮	50010318
50011366	false	储藏件	50010318
50011367	false	衣服和鞋类储藏件	50010318
50011368	false	洗衣和衣服护理	50010318
50011369	false	厨房储藏件	50010318
50011370	false	浴室储藏件	50010318
50010340	false	CD和DVD储物家具	50006282
50010339	false	搁架单元	50006282
50010342	false	文件柜	50006282
50006299	false	书柜	50006282
50006316	false	电视柜	50006282
50011360	false	抽屉柜	50006282
50011361	false	连壁搁板	50006282
50011363	false	重型储物系列	50006282
50011364	false	橱柜和餐具柜	50006282
50011488	false	制作	50011487
50011489	false	食品储藏	50011487
